col,row,lat,long,id,noSnowMap,noSnowMapRBG,centroid_lat,centroid_long,area_points,x,y,area
666,314,36.7843322754,-118.054641724,112,2,[  0 128   0],36.799704551696777,-118.21464157104492,"{'top_right': (666, 313), 'bottom_left': (665, 314), 'bottom_right': (666, 314), 'top_left': (665, 313)}",2319929.08702,1866828.82891,411.787573107
667,314,36.6716690063,-118.233634949,113,2,[  0 128   0],36.686628341674805,-118.39329719543457,"{'top_right': (667, 313), 'bottom_left': (666, 314), 'bottom_right': (667, 314), 'top_left': (666, 313)}",2304102.01198,1854138.06029,410.978394178
668,314,36.5586738586,-118.411743164,114,2,[  0 128   0],36.573220252990723,-118.57106781005859,"{'top_right': (668, 313), 'bottom_left': (667, 314), 'bottom_right': (668, 314), 'top_left': (667, 313)}",2288306.49681,1841441.0791,410.157370646
669,314,36.4453468323,-118.588973999,115,2,[  0 128   0],36.459484100341797,-118.74796676635742,"{'top_right': (669, 313), 'bottom_left': (668, 314), 'bottom_right': (669, 314), 'top_left': (668, 313)}",2272541.71173,1828737.94879,409.346253524
670,314,36.3316955566,-118.765342712,116,2,[  0 128   0],36.345425605773926,-118.92399597167969,"{'top_right': (670, 313), 'bottom_left': (669, 314), 'bottom_right': (670, 314), 'top_left': (669, 313)}",2256807.84789,1816028.95517,408.529278236
671,314,36.2177238464,-118.940841675,117,2,[  0 128   0],36.231049537658691,-119.09915161132812,"{'top_right': (671, 313), 'bottom_left': (670, 314), 'bottom_right': (671, 314), 'top_left': (670, 313)}",2241105.61332,1803314.27916,407.701145527
672,314,36.1034355164,-119.115470886,118,2,[  0 128   0],36.116358757019043,-119.2734432220459,"{'top_right': (672, 313), 'bottom_left': (671, 314), 'bottom_right': (672, 314), 'top_left': (671, 313)}",2225434.52183,1790593.89103,406.879172604
673,314,35.9888343811,-119.289245605,119,2,[  0 128   0],36.001358985900879,-119.44687271118164,"{'top_right': (673, 313), 'bottom_left': (672, 314), 'bottom_right': (673, 314), 'top_left': (672, 313)}",2209794.77227,1777868.08261,406.050661549
674,314,35.8739280701,-119.462158203,120,2,[  0 128   0],35.886054992675781,-119.61944198608398,"{'top_right': (674, 313), 'bottom_left': (673, 314), 'bottom_right': (674, 314), 'top_left': (673, 313)}",2194186.56629,1765137.0414,405.219809475
675,314,35.7587165833,-119.634216309,121,2,[  0 128   0],35.770450592041016,-119.7911548614502,"{'top_right': (675, 313), 'bottom_left': (674, 314), 'bottom_right': (675, 314), 'top_left': (674, 313)}",2178609.93518,1752400.85196,404.389502941
676,314,35.64320755,-119.805427551,122,2,[  0 128   0],35.654550552368164,-119.96201324462891,"{'top_right': (676, 313), 'bottom_left': (675, 314), 'bottom_right': (676, 314), 'top_left': (675, 313)}",2163065.08442,1739659.70603,403.551215362
677,314,35.5274047852,-119.975784302,123,2,[  0 128   0],35.538358688354492,-120.13202285766602,"{'top_right': (677, 313), 'bottom_left': (676, 314), 'bottom_right': (677, 314), 'top_left': (676, 313)}",2147551.87558,1726913.69507,402.715050434
678,314,35.4113121033,-120.145294189,124,2,[  0 128   0],35.421879768371582,-120.30118560791016,"{'top_right': (678, 313), 'bottom_left': (677, 314), 'bottom_right': (678, 314), 'top_left': (677, 313)}",2132070.51703,1714163.01595,401.875681111
679,314,35.2949371338,-120.313964844,125,2,[  0 128   0],35.305117607116699,-120.46950721740723,"{'top_right': (679, 313), 'bottom_left': (678, 314), 'bottom_right': (679, 314), 'top_left': (678, 313)}",2116620.87173,1701407.76649,401.034385835
680,314,35.178276062,-120.481803894,126,2,[  0 128   0],35.188077926635742,-120.63699150085449,"{'top_right': (680, 313), 'bottom_left': (679, 314), 'bottom_right': (680, 314), 'top_left': (679, 313)}",2101202.97917,1688648.25759,400.18935015
681,314,35.0613441467,-120.648803711,127,2,[  0 128   0],35.070765495300293,-120.80363655090332,"{'top_right': (681, 313), 'bottom_left': (680, 314), 'bottom_right': (681, 314), 'top_left': (680, 313)}",2085817.39961,1675884.68699,399.336655764
660,315,37.5996360779,-117.101631165,128,2,[  0 128   0],37.617257118225098,-117.26416778564453,"{'top_right': (660, 314), 'bottom_left': (659, 315), 'bottom_right': (660, 315), 'top_left': (659, 314)}",2402877.2321,1958863.83223,417.646175109
661,315,37.4885864258,-117.286193848,129,2,[  0 128   0],37.505776405334473,-117.44840240478516,"{'top_right': (661, 314), 'bottom_left': (660, 315), 'bottom_right': (661, 315), 'top_left': (660, 314)}",2386858.81131,1946182.84359,416.85074549
662,315,37.3771743774,-117.469856262,130,2,[  0 128   0],37.39393424987793,-117.63173484802246,"{'top_right': (662, 314), 'bottom_left': (661, 315), 'bottom_right': (662, 315), 'top_left': (661, 314)}",2370870.85346,1933494.4924,416.053316869
663,315,37.2653999329,-117.652618408,131,2,[  0 128   0],37.281737327575684,-117.81416511535645,"{'top_right': (663, 314), 'bottom_left': (662, 315), 'bottom_right': (663, 315), 'top_left': (662, 314)}",2354913.70445,1920799.15224,415.24464083
664,315,37.1532783508,-117.834480286,132,2,[  0 128   0],37.169189453125,-117.99569892883301,"{'top_right': (664, 314), 'bottom_left': (663, 315), 'bottom_right': (664, 315), 'top_left': (663, 314)}",2338987.21264,1908096.87369,414.440585916
665,315,37.040802002,-118.015457153,133,2,[  0 128   0],37.056295394897461,-118.17633819580078,"{'top_right': (665, 314), 'bottom_left': (664, 315), 'bottom_right': (665, 315), 'top_left': (664, 314)}",2323091.56432,1895387.82079,413.633183406
666,315,36.927986145,-118.195541382,134,2,[  0 128   0],36.943060874938965,-118.35608863830566,"{'top_right': (666, 314), 'bottom_left': (665, 315), 'bottom_right': (666, 315), 'top_left': (665, 314)}",2307226.60928,1882672.26308,412.823709263
667,315,36.81483078,-118.37474823,135,2,[  0 128   0],36.829489707946777,-118.53495216369629,"{'top_right': (667, 314), 'bottom_left': (666, 315), 'bottom_right': (667, 315), 'top_left': (666, 314)}",2291392.53974,1869950.26412,412.010427545
668,315,36.7013397217,-118.553062439,136,2,[  0 128   0],36.715587615966797,-118.71292495727539,"{'top_right': (668, 314), 'bottom_left': (667, 315), 'bottom_right': (668, 315), 'top_left': (667, 314)}",2275590.05965,1857222.10284,411.185006077
669,315,36.5875205994,-118.730491638,137,2,[  0 128   0],36.601356506347656,-118.8900203704834,"{'top_right': (669, 314), 'bottom_left': (668, 315), 'bottom_right': (669, 315), 'top_left': (668, 314)}",2259818.34778,1844487.63015,410.373886656
670,315,36.4733734131,-118.907058716,138,2,[  0 128   0],36.48680305480957,-119.06623840332031,"{'top_right': (670, 314), 'bottom_left': (669, 315), 'bottom_right': (670, 315), 'top_left': (669, 314)}",2244077.77146,1831747.2357,409.552741258
671,315,36.3589096069,-119.082740784,139,2,[  0 128   0],36.371933937072754,-119.24157524108887,"{'top_right': (671, 314), 'bottom_left': (670, 315), 'bottom_right': (671, 315), 'top_left': (670, 314)}",2228369.04506,1819001.30873,408.71677489
672,315,36.2441291809,-119.257553101,140,2,[  0 128   0],36.25675106048584,-119.41604423522949,"{'top_right': (672, 314), 'bottom_left': (671, 315), 'bottom_right': (672, 315), 'top_left': (671, 314)}",2212691.34866,1806249.71296,407.894991832
673,315,36.1290359497,-119.431503296,141,2,[  0 128   0],36.141258239746094,-119.58964347839355,"{'top_right': (673, 314), 'bottom_left': (672, 315), 'bottom_right': (673, 315), 'top_left': (672, 314)}",2197045.22834,1793492.52493,407.065274082
674,315,36.0136375427,-119.60458374,142,2,[  0 128   0],36.02546215057373,-119.76237678527832,"{'top_right': (674, 314), 'bottom_left': (673, 315), 'bottom_right': (674, 315), 'top_left': (673, 314)}",2181430.72201,1780730.14256,406.229011039
675,315,35.8979377747,-119.776809692,143,2,[  0 128   0],35.909367561340332,-119.93424797058105,"{'top_right': (675, 314), 'bottom_left': (674, 315), 'bottom_right': (675, 315), 'top_left': (674, 314)}",2165847.86864,1767962.75459,405.392967692
676,315,35.7819404602,-119.948165894,144,2,[  0 128   0],35.792977333068848,-120.10525703430176,"{'top_right': (676, 314), 'bottom_left': (675, 315), 'bottom_right': (676, 315), 'top_left': (675, 314)}",2150297.05039,1755190.33662,404.551743619
677,315,35.6656494141,-120.118675232,145,2,[  0 128   0],35.676295280456543,-120.27541351318359,"{'top_right': (677, 314), 'bottom_left': (676, 315), 'bottom_right': (677, 315), 'top_left': (676, 314)}",2134777.79132,1742412.98226,403.713936012
678,315,35.5490684509,-120.288337708,146,2,[  0 128   0],35.559327125549316,-120.4447193145752,"{'top_right': (678, 314), 'bottom_left': (677, 315), 'bottom_right': (678, 315), 'top_left': (677, 314)}",2119290.30653,1729630.99324,402.872422381
679,315,35.4322013855,-120.457145691,147,2,[  0 128   0],35.44207763671875,-120.6131763458252,"{'top_right': (679, 314), 'bottom_left': (678, 315), 'bottom_right': (679, 315), 'top_left': (678, 314)}",2103834.81248,1716844.56681,402.030458449
680,315,35.3150558472,-120.625114441,148,2,[  0 128   0],35.324550628662109,-120.78078842163086,"{'top_right': (680, 314), 'bottom_left': (679, 315), 'bottom_right': (680, 315), 'top_left': (679, 314)}",2088411.35292,1704053.79908,401.184116212
681,315,35.1976356506,-120.792243958,149,2,[  0 128   0],35.206750869750977,-120.94755744934082,"{'top_right': (681, 314), 'bottom_left': (680, 315), 'bottom_right': (681, 315), 'top_left': (680, 314)}",2073020.14752,1691258.89139,400.328603079
682,315,35.0799446106,-120.958534241,150,1,[  0   0 139],35.088682174682617,-121.11348915100098,"{'top_right': (682, 314), 'bottom_left': (681, 315), 'bottom_right': (682, 315), 'top_left': (681, 314)}",2057661.06877,1678459.94838,399.476991502
659,316,37.8573608398,-117.056289673,151,2,[  0 128   0],37.875119209289551,-117.21973991394043,"{'top_right': (659, 315), 'bottom_left': (658, 316), 'bottom_right': (659, 316), 'top_left': (658, 315)}",2406243.23863,1987607.40148,419.493524348
660,316,37.7461776733,-117.242019653,152,2,[  0 128   0],37.763503074645996,-117.4051342010498,"{'top_right': (660, 315), 'bottom_left': (659, 316), 'bottom_right': (660, 316), 'top_left': (659, 315)}",2390186.66368,1974902.47713,418.700268932
661,316,37.6346282959,-117.426826477,153,2,[  0 128   0],37.651521682739258,-117.58961296081543,"{'top_right': (661, 315), 'bottom_left': (660, 316), 'bottom_right': (661, 316), 'top_left': (660, 315)}",2374160.85647,1962190.10599,417.896566244
662,316,37.5227165222,-117.610733032,154,2,[  0 128   0],37.539180755615234,-117.77318382263184,"{'top_right': (662, 315), 'bottom_left': (661, 316), 'bottom_right': (662, 316), 'top_left': (661, 315)}",2358165.49664,1949470.54003,417.094400678
663,316,37.410446167,-117.793731689,155,2,[  0 128   0],37.426485061645508,-117.95584678649902,"{'top_right': (663, 315), 'bottom_left': (662, 316), 'bottom_right': (663, 316), 'top_left': (662, 315)}",2342200.93977,1936743.93852,416.286368355
664,316,37.2978248596,-117.975830078,156,2,[  0 128   0],37.313438415527344,-118.13760566711426,"{'top_right': (664, 315), 'bottom_left': (663, 316), 'bottom_right': (664, 316), 'top_left': (663, 315)}",2326267.20945,1924010.35213,415.478959865
665,316,37.1848526001,-118.157028198,157,2,[  0 128   0],37.200046539306641,-118.3184642791748,"{'top_right': (665, 315), 'bottom_left': (664, 316), 'bottom_right': (665, 316), 'top_left': (664, 315)}",2310364.32915,1911270.04669,414.668125521
666,316,37.0715408325,-118.33732605,158,2,[  0 128   0],37.086313247680664,-118.4984245300293,"{'top_right': (666, 315), 'bottom_left': (665, 316), 'bottom_right': (666, 316), 'top_left': (665, 315)}",2294492.49563,1898523.08002,413.853771583
667,316,36.9578857422,-118.516738892,159,2,[  0 128   0],36.972245216369629,-118.677490234375,"{'top_right': (667, 315), 'bottom_left': (666, 316), 'bottom_right': (667, 316), 'top_left': (666, 315)}",2278651.73743,1885769.82921,413.033435429
668,316,36.8439025879,-118.695259094,160,2,[  0 128   0],36.857847213745117,-118.85566329956055,"{'top_right': (668, 315), 'bottom_left': (667, 316), 'bottom_right': (668, 316), 'top_left': (667, 315)}",2262842.25678,1873010.46261,412.207503723
669,316,36.7295875549,-118.872886658,161,2,[  0 128   0],36.743120193481445,-119.03295135498047,"{'top_right': (669, 315), 'bottom_left': (668, 316), 'bottom_right': (669, 316), 'top_left': (668, 315)}",2247063.74883,1860244.72635,411.395661363
670,316,36.614944458,-119.04964447,162,2,[  0 128   0],36.628070831298828,-119.20935440063477,"{'top_right': (670, 315), 'bottom_left': (669, 316), 'bottom_right': (670, 316), 'top_left': (669, 315)}",2231316.58771,1847473.00683,410.571454023
671,316,36.4999847412,-119.225509644,163,2,[  0 128   0],36.51270580291748,-119.3848705291748,"{'top_right': (671, 315), 'bottom_left': (670, 316), 'bottom_right': (671, 316), 'top_left': (670, 315)}",2215601.32349,1834695.69017,409.73176244
672,316,36.3847122192,-119.400497437,164,2,[  0 128   0],36.397027969360352,-119.55951118469238,"{'top_right': (672, 315), 'bottom_left': (671, 316), 'bottom_right': (672, 316), 'top_left': (671, 315)}",2199917.31502,1821912.74463,408.904734666
673,316,36.2691268921,-119.574623108,165,2,[  0 128   0],36.281041145324707,-119.7332763671875,"{'top_right': (673, 315), 'bottom_left': (672, 316), 'bottom_right': (673, 316), 'top_left': (672, 315)}",2184264.94396,1809124.24452,408.070285227
674,316,36.1532325745,-119.74786377,166,2,[  0 128   0],36.164751052856445,-119.90616989135742,"{'top_right': (674, 315), 'bottom_left': (673, 316), 'bottom_right': (674, 316), 'top_left': (673, 315)}",2168644.25441,1796330.47992,407.231771953
675,316,36.0370407104,-119.920249939,167,2,[  0 128   0],36.048163414001465,-120.07819747924805,"{'top_right': (675, 315), 'bottom_left': (674, 316), 'bottom_right': (675, 316), 'top_left': (674, 315)}",2153055.12134,1783531.74577,406.39280468
676,316,35.9205513,-120.091766357,168,2,[  0 128   0],35.931281089782715,-120.24935722351074,"{'top_right': (676, 315), 'bottom_left': (675, 316), 'bottom_right': (676, 316), 'top_left': (675, 315)}",2137498.10378,1770728.01394,405.549533363
677,316,35.803768158,-120.262420654,169,2,[  0 128   0],35.814106941223145,-120.41965675354004,"{'top_right': (677, 315), 'bottom_left': (676, 316), 'bottom_right': (677, 316), 'top_left': (676, 315)}",2121972.90383,1757919.2684,404.711327039
678,316,35.6866950989,-120.432220459,170,2,[  0 128   0],35.696648597717285,-120.5890998840332,"{'top_right': (678, 315), 'bottom_left': (677, 316), 'bottom_right': (678, 316), 'top_left': (677, 315)}",2106479.57468,1745106.02277,403.866040925
679,316,35.5693435669,-120.601173401,171,2,[  0 128   0],35.578909873962402,-120.75768852233887,"{'top_right': (679, 315), 'bottom_left': (678, 316), 'bottom_right': (679, 316), 'top_left': (678, 315)}",2091018.33787,1732288.36617,403.017558271
680,316,35.4517097473,-120.769271851,172,2,[  0 128   0],35.460893630981445,-120.9254264831543,"{'top_right': (680, 315), 'bottom_left': (679, 316), 'bottom_right': (680, 316), 'top_left': (679, 315)}",2075589.24164,1719466.28685,402.168124872
681,316,35.3338012695,-120.936523438,173,2,[  0 128   0],35.342605590820312,-121.09231376647949,"{'top_right': (681, 315), 'bottom_left': (680, 316), 'bottom_right': (681, 316), 'top_left': (680, 315)}",2060192.68682,1706640.08621,401.309744551
658,317,38.1156196594,-117.010437012,174,2,[  0 128   0],38.133522033691406,-117.17480087280273,"{'top_right': (658, 316), 'bottom_left': (657, 317), 'bottom_right': (658, 317), 'top_left': (657, 316)}",2409623.0209,2016413.55329,421.339327111
659,317,38.0043106079,-117.19733429,175,2,[  0 128   0],38.021774291992188,-117.36136817932129,"{'top_right': (659, 316), 'bottom_left': (658, 317), 'bottom_right': (659, 317), 'top_left': (658, 316)}",2393528.34073,2003685.02591,420.548381279
660,317,37.8926277161,-117.38331604,176,2,[  0 128   0],37.909656524658203,-117.54701232910156,"{'top_right': (660, 316), 'bottom_left': (659, 317), 'bottom_right': (660, 317), 'top_left': (659, 316)}",2377464.21656,1990948.85866,419.749838656
661,317,37.7805786133,-117.568374634,177,2,[  0 128   0],37.797173500061035,-117.73173522949219,"{'top_right': (661, 316), 'bottom_left': (660, 317), 'bottom_right': (661, 317), 'top_left': (660, 316)}",2361430.83655,1978205.20023,418.945901943
662,317,37.6681632996,-117.7525177,178,2,[  0 128   0],37.684330940246582,-117.91554260253906,"{'top_right': (662, 316), 'bottom_left': (661, 317), 'bottom_right': (662, 317), 'top_left': (661, 316)}",2345428.05545,1965454.30333,418.142993932
663,317,37.5553970337,-117.935752869,179,2,[  0 128   0],37.571134567260742,-118.09843254089355,"{'top_right': (663, 316), 'bottom_left': (662, 317), 'bottom_right': (663, 317), 'top_left': (662, 316)}",2329456.4025,1952696.43168,417.329445715
664,317,37.4422721863,-118.11807251,180,2,[  0 128   0],37.457587242126465,-118.2804126739502,"{'top_right': (664, 316), 'bottom_left': (663, 317), 'bottom_right': (664, 317), 'top_left': (663, 316)}",2313515.57391,1939931.52358,416.518255521
665,317,37.3288040161,-118.299491882,181,2,[  0 128   0],37.343694686889648,-118.46148872375488,"{'top_right': (665, 316), 'bottom_left': (664, 317), 'bottom_right': (665, 317), 'top_left': (664, 316)}",2297605.43114,1927159.84219,415.706855465
666,317,37.2149887085,-118.480010986,182,2,[  0 128   0],37.229461669921875,-118.64165687561035,"{'top_right': (666, 316), 'bottom_left': (665, 317), 'bottom_right': (666, 317), 'top_left': (665, 316)}",2281726.68233,1914381.55224,414.887698732
667,317,37.1008377075,-118.659622192,183,2,[  0 128   0],37.114893913269043,-118.8209228515625,"{'top_right': (667, 316), 'bottom_left': (666, 317), 'bottom_right': (667, 317), 'top_left': (666, 316)}",2265879.19603,1901596.92077,414.063847025
668,317,36.9863548279,-118.838340759,184,2,[  0 128   0],36.999997138977051,-118.99929237365723,"{'top_right': (668, 316), 'bottom_left': (667, 317), 'bottom_right': (668, 317), 'top_left': (667, 316)}",2250062.84257,1888806.21916,413.238289253
669,317,36.8715438843,-119.016166687,185,2,[  0 128   0],36.884772300720215,-119.1767692565918,"{'top_right': (669, 316), 'bottom_left': (668, 317), 'bottom_right': (669, 317), 'top_left': (668, 316)}",2234277.66263,1876009.19259,412.420461354
670,317,36.7564048767,-119.193107605,186,2,[  0 128   0],36.769225120544434,-119.35335350036621,"{'top_right': (670, 316), 'bottom_left': (669, 317), 'bottom_right': (670, 317), 'top_left': (669, 316)}",2218524.03739,1863206.11817,411.591705205
671,317,36.6409492493,-119.369155884,187,2,[  0 128   0],36.653362274169922,-119.5290470123291,"{'top_right': (671, 316), 'bottom_left': (670, 317), 'bottom_right': (671, 317), 'top_left': (670, 316)}",2202802.18314,1850397.38041,410.752492937
672,317,36.525177002,-119.544319153,188,2,[  0 128   0],36.537187576293945,-119.70385551452637,"{'top_right': (672, 316), 'bottom_left': (671, 317), 'bottom_right': (672, 317), 'top_left': (671, 316)}",2187111.97733,1837583.04995,409.919150615
673,317,36.4090957642,-119.718605042,189,2,[  0 128   0],36.420705795288086,-119.87778282165527,"{'top_right': (673, 316), 'bottom_left': (672, 317), 'bottom_right': (673, 317), 'top_left': (672, 316)}",2171453.46892,1824763.3061,409.081350761
674,317,36.2927093506,-119.89201355,190,2,[  0 128   0],36.303920745849609,-120.05083465576172,"{'top_right': (674, 316), 'bottom_left': (673, 317), 'bottom_right': (674, 317), 'top_left': (673, 316)}",2155826.53644,1811938.22697,408.244689062
675,317,36.1760215759,-120.064552307,191,2,[  0 128   0],36.186837196350098,-120.22301292419434,"{'top_right': (675, 316), 'bottom_left': (674, 317), 'bottom_right': (675, 317), 'top_left': (674, 316)}",2140231.40189,1799107.99639,407.403406043
676,317,36.0590400696,-120.236221313,192,2,[  0 128   0],36.069460868835449,-120.39431953430176,"{'top_right': (676, 316), 'bottom_left': (675, 317), 'bottom_right': (676, 317), 'top_left': (675, 316)}",2124668.29133,1786272.90586,406.555072558
677,317,35.9417648315,-120.407020569,193,2,[  0 128   0],35.951794624328613,-120.56476020812988,"{'top_right': (677, 316), 'bottom_left': (676, 317), 'bottom_right': (677, 317), 'top_left': (676, 316)}",2109137.0855,1773432.9361,405.714421804
678,317,35.8241996765,-120.576965332,194,2,[  0 128   0],35.833843231201172,-120.73433494567871,"{'top_right': (678, 316), 'bottom_left': (677, 317), 'bottom_right': (678, 317), 'top_left': (677, 316)}",2093638.18364,1760588.2745,404.864037924
679,317,35.7063560486,-120.746040344,195,2,[  0 128   0],35.715611457824707,-120.90304946899414,"{'top_right': (679, 316), 'bottom_left': (678, 317), 'bottom_right': (679, 317), 'top_left': (678, 316)}",2078171.47175,1747739.11919,404.007512167
680,317,35.5882301331,-120.914268494,196,2,[  0 128   0],35.597104072570801,-121.07090950012207,"{'top_right': (680, 316), 'bottom_left': (679, 317), 'bottom_right': (680, 317), 'top_left': (679, 316)}",2062736.83612,1734885.67237,403.152499842
658,318,38.2629852295,-117.152137756,197,2,[  0 128   0],38.280587196350098,-117.31709671020508,"{'top_right': (658, 317), 'bottom_left': (657, 318), 'bottom_right': (658, 318), 'top_left': (657, 317)}",2396883.77961,2032530.07791,422.394168676
659,318,38.1511726379,-117.339294434,198,2,[  0 128   0],38.168334007263184,-117.50391960144043,"{'top_right': (659, 317), 'bottom_left': (658, 318), 'bottom_right': (659, 318), 'top_left': (658, 317)}",2380781.40184,2019770.13202,421.600398166
660,318,38.0389862061,-117.525527954,199,2,[  0 128   0],38.05571174621582,-117.68980979919434,"{'top_right': (660, 317), 'bottom_left': (659, 318), 'bottom_right': (660, 318), 'top_left': (659, 317)}",2364709.87759,2007002.61331,420.79492809
661,318,37.9264335632,-117.710830688,200,2,[  0 128   0],37.942726135253906,-117.8747730255127,"{'top_right': (661, 317), 'bottom_left': (660, 318), 'bottom_right': (661, 318), 'top_left': (660, 317)}",2348669.06769,1994227.76853,419.988738518
662,318,37.8135185242,-117.895217896,201,2,[  0 128   0],37.829380035400391,-118.05881309509277,"{'top_right': (662, 317), 'bottom_left': (661, 318), 'bottom_right': (662, 318), 'top_left': (661, 317)}",2332659.00587,1981445.5325,419.183612609
663,318,37.7002449036,-118.078681946,202,2,[  0 128   0],37.715680122375488,-118.24192810058594,"{'top_right': (663, 317), 'bottom_left': (662, 318), 'bottom_right': (663, 318), 'top_left': (662, 317)}",2316680.22641,1968656.2715,418.364434832
664,318,37.5866241455,-118.261222839,203,2,[  0 128   0],37.601630210876465,-118.42412948608398,"{'top_right': (664, 317), 'bottom_left': (663, 318), 'bottom_right': (664, 318), 'top_left': (663, 317)}",2300732.0964,1955860.0256,417.555063607
665,318,37.4726486206,-118.442863464,204,2,[  0 128   0],37.487236022949219,-118.60541725158691,"{'top_right': (665, 317), 'bottom_left': (664, 318), 'bottom_right': (665, 318), 'top_left': (664, 317)}",2284814.98901,1943057.05959,416.742277727
666,318,37.3583374023,-118.623588562,205,2,[  0 128   0],37.372501373291016,-118.78578948974609,"{'top_right': (666, 317), 'bottom_left': (665, 318), 'bottom_right': (666, 318), 'top_left': (665, 317)}",2268929.45147,1930247.42701,415.916837211
667,318,37.2436828613,-118.803405762,206,2,[  0 128   0],37.257431030273438,-118.96525382995605,"{'top_right': (667, 317), 'bottom_left': (666, 318), 'bottom_right': (667, 318), 'top_left': (666, 317)}",2253075.19129,1917431.28634,415.09109535
668,318,37.1287002563,-118.982322693,207,2,[  0 128   0],37.142032623291016,-119.1438159942627,"{'top_right': (668, 317), 'bottom_left': (667, 318), 'bottom_right': (668, 318), 'top_left': (667, 317)}",2237252.0855,1904609.11953,414.263377604
669,318,37.0133895874,-119.160339355,208,2,[  0 128   0],37.026308059692383,-119.32147789001465,"{'top_right': (669, 317), 'bottom_left': (668, 318), 'bottom_right': (669, 318), 'top_left': (668, 317)}",2221460.35088,1891780.77545,413.438380497
670,318,36.8977508545,-119.337463379,209,2,[  0 128   0],36.910262107849121,-119.49823951721191,"{'top_right': (670, 317), 'bottom_left': (669, 318), 'bottom_right': (670, 318), 'top_left': (669, 317)}",2205700.37599,1878946.42188,412.605398799
671,318,36.7817955017,-119.513687134,210,2,[  0 128   0],36.793900489807129,-119.67410659790039,"{'top_right': (671, 317), 'bottom_left': (670, 318), 'bottom_right': (671, 318), 'top_left': (670, 317)}",2189972.04451,1866106.33673,411.768710741
672,318,36.6655273438,-119.689025879,211,2,[  0 128   0],36.677227020263672,-119.84908294677734,"{'top_right': (672, 317), 'bottom_left': (671, 318), 'bottom_right': (672, 318), 'top_left': (671, 317)}",2174275.40979,1853260.58851,410.933152303
673,318,36.5489501953,-119.863471985,212,2,[  0 128   0],36.560247421264648,-120.02317047119141,"{'top_right': (673, 317), 'bottom_left': (672, 318), 'bottom_right': (673, 318), 'top_left': (672, 317)}",2158610.69872,1840409.4589,410.092472295
674,318,36.4320678711,-120.03704071,213,2,[  0 128   0],36.442965507507324,-120.19637680053711,"{'top_right': (674, 317), 'bottom_left': (673, 318), 'bottom_right': (674, 318), 'top_left': (673, 317)}",2142977.62708,1827553.02568,409.254664852
675,318,36.3148841858,-120.209732056,214,2,[  0 128   0],36.325384140014648,-120.36870193481445,"{'top_right': (675, 317), 'bottom_left': (674, 318), 'bottom_right': (675, 318), 'top_left': (674, 317)}",2127376.59137,1814691.25604,408.409979229
676,318,36.1974029541,-120.381546021,215,2,[  0 128   0],36.207511901855469,-120.5401496887207,"{'top_right': (676, 317), 'bottom_left': (675, 318), 'bottom_right': (676, 318), 'top_left': (675, 317)}",2111807.65807,1801824.75935,407.556857247
677,318,36.0796356201,-120.552490234,216,2,[  0 128   0],36.089351654052734,-120.71072578430176,"{'top_right': (677, 317), 'bottom_left': (676, 318), 'bottom_right': (677, 318), 'top_left': (676, 317)}",2096270.71537,1788953.51473,406.708858896
678,318,35.9615783691,-120.722564697,217,2,[  0 128   0],35.970905303955078,-120.88043022155762,"{'top_right': (678, 317), 'bottom_left': (677, 318), 'bottom_right': (678, 318), 'top_left': (677, 317)}",2080766.16311,1776077.38913,405.854817872
679,318,35.8432388306,-120.891769409,218,2,[  0 128   0],35.852179527282715,-121.04927062988281,"{'top_right': (679, 317), 'bottom_left': (678, 318), 'bottom_right': (679, 318), 'top_left': (678, 317)}",2065293.72602,1763196.79491,405.000598385
657,319,38.5221977234,-117.106422424,219,2,[  0 128   0],38.53994083404541,-117.27231788635254,"{'top_right': (657, 318), 'bottom_left': (656, 319), 'bottom_right': (657, 319), 'top_left': (656, 318)}",2400252.3999,2061437.42289,424.252069658
658,319,38.4102554321,-117.294769287,220,2,[  0 128   0],38.427556037902832,-117.46032905578613,"{'top_right': (658, 318), 'bottom_left': (657, 319), 'bottom_right': (658, 319), 'top_left': (657, 318)}",2384112.18105,2048654.03879,423.450424369
659,319,38.2979354858,-117.482185364,221,2,[  0 128   0],38.31479549407959,-117.64740371704102,"{'top_right': (659, 318), 'bottom_left': (658, 319), 'bottom_right': (659, 319), 'top_left': (658, 318)}",2368002.24996,2035862.67594,422.655778957
660,319,38.1852416992,-117.668670654,222,2,[  0 128   0],38.201666831970215,-117.83353805541992,"{'top_right': (660, 318), 'bottom_left': (659, 319), 'bottom_right': (660, 319), 'top_left': (659, 318)}",2351923.29899,2023063.80162,421.845321186
661,319,38.0721855164,-117.8542099,223,2,[  0 128   0],38.088174819946289,-118.01873588562012,"{'top_right': (661, 318), 'bottom_left': (660, 319), 'bottom_right': (661, 319), 'top_left': (660, 318)}",2335875.3655,2010257.55586,421.032640264
662,319,37.9587669373,-118.038833618,224,2,[  0 128   0],37.974323272705078,-118.2030029296875,"{'top_right': (662, 318), 'bottom_left': (661, 319), 'bottom_right': (662, 319), 'top_left': (661, 318)}",2319858.32301,1997443.97442,420.2201616
663,319,37.8449897766,-118.222518921,225,2,[  0 128   0],37.86011791229248,-118.38634300231934,"{'top_right': (663, 318), 'bottom_left': (662, 319), 'bottom_right': (663, 319), 'top_left': (662, 318)}",2303872.21149,1984623.31073,419.40248549
