timestamp,perc coverage,coverage (km+AF4-2)
2013+AC0-10+AC0-30,0.168108679,1355244.55161
2013+AC0-10+AC0-31,0.1922310962,1549712.64625
2013+AC0-11+AC0-01,0.2126496949,1714321.60459
2013+AC0-11+AC0-02,0.2060150574,1660835.03631
2013+AC0-11+AC0-03,0.2051147784,1653577.24244
2013+AC0-11+AC0-04,0.1989812019,1604130.08582
2013+AC0-11+AC0-05,0.1970842584,1588837.46488
2013+AC0-11+AC0-06,0.1775640668,1431471.20915
2013+AC0-11+AC0-07,0.1786797428,1440465.47335
2013+AC0-11+AC0-08,0.1909921643,1539724.72796
2013+AC0-11+AC0-09,0.2562289973,2065645.59615
2013+AC0-11+AC0-10,0.2543886036,2050808.86354
2013+AC0-11+AC0-11,0.2254839251,1817787.5332
2013+AC0-11+AC0-12,0.245338,1977845.46132
2013+AC0-11+AC0-13,0.2348183164,1893038.75174
2013+AC0-11+AC0-14,0.2314168951,1865617.45675
2013+AC0-11+AC0-15,0.2108515304,1699825.31199
2013+AC0-11+AC0-16,0.2120192024,1709238.75327
2013+AC0-11+AC0-17,0.2134309758,1720620.0702
2013+AC0-11+AC0-18,0.2026762579,1633918.58042
2013+AC0-11+AC0-19,0.1885991468,1520432.899
2013+AC0-11+AC0-20,0.1862046801,1501129.3862
2013+AC0-11+AC0-21,0.2245411161,1810186.87395
2013+AC0-11+AC0-22,0.2180000837,1757454.92415
2013+AC0-11+AC0-23,0.2066936576,1666305.71924
2013+AC0-11+AC0-24,0.240257699,1936889.51362
2013+AC0-11+AC0-25,0.2267294403,1827828.52395
2013+AC0-11+AC0-26,0.2257229243,1819714.27706
2013+AC0-11+AC0-27,0.1879545365,1515236.23282
2013+AC0-11+AC0-28,0.1800326607,1451372.31451
2013+AC0-11+AC0-29,0.1713730138,1381560.69388
2013+AC0-11+AC0-30,0.1698948341,1369644.02807
2013+AC0-12+AC0-01,0.1690595875,1362910.5067
2013+AC0-12+AC0-02,0.1569449485,1265245.71836
2013+AC0-12+AC0-03,0.1521305805,1226433.64753
2013+AC0-12+AC0-04,0.1392598635,1122673.57229
2013+AC0-12+AC0-05,0.176946726,1426494.38251
2013+AC0-12+AC0-06,0.1742642649,1404869.14102
2013+AC0-12+AC0-07,0.1814887208,1463110.65798
2013+AC0-12+AC0-08,0.1881961987,1517184.44494
2013+AC0-12+AC0-09,0.1849191968,1490766.18426
2013+AC0-12+AC0-10,0.1717201312,1384359.05572
2013+AC0-12+AC0-11,0.1888882721,1522763.74506
2013+AC0-12+AC0-12,0.1617313045,1303831.96492
2013+AC0-12+AC0-13,0.1973477327,1590961.52038
2013+AC0-12+AC0-14,0.2353422975,1897262.93915
2013+AC0-12+AC0-15,0.2726854723,2198313.03671
2013+AC0-12+AC0-16,0.2643295037,2130949.58423
2013+AC0-12+AC0-17,0.2942194455,2371913.82823
2013+AC0-12+AC0-18,0.2134750199,1720975.14144
2013+AC0-12+AC0-19,0.2449139235,1974426.6769
2013+AC0-12+AC0-20,0.2520052601,2031595.02391
2013+AC0-12+AC0-21,0.2777354187,2239024.27392
2013+AC0-12+AC0-22,0.2880804596,2322423.06354
2013+AC0-12+AC0-23,0.2839306278,2288968.29468
2013+AC0-12+AC0-24,0.3074556658,2478620.48696
2013+AC0-12+AC0-25,0.327376874,2639219.62474
2013+AC0-12+AC0-26,0.3282558661,2646305.81024
2013+AC0-12+AC0-27,0.2887733245,2328008.74366
2013+AC0-12+AC0-28,0.3040542661,2451199.36655
2013+AC0-12+AC0-29,0.2940071501,2370202.36356
2013+AC0-12+AC0-30,0.2495717921,2011977.09374
2013+AC0-12+AC0-31,0.264984694,2136231.54304
2014+AC0-01+AC0-01,0.2622599292,2114265.26093
2014+AC0-01+AC0-02,0.2644267289,2131733.38677
2014+AC0-01+AC0-03,0.2601500905,2097256.33927
2014+AC0-01+AC0-04,0.2643947632,2131475.68789
2014+AC0-01+AC0-05,0.2590366447,2088280.05445
2014+AC0-01+AC0-06,0.27238401,2195882.73309
2014+AC0-01+AC0-07,0.2763095022,2227528.93893
2014+AC0-01+AC0-08,0.3067216525,2472703.07984
2014+AC0-01+AC0-09,0.3210736744,2588405.01509
2014+AC0-01+AC0-10,0.317059742,2556045.82884
2014+AC0-01+AC0-11,0.3187495812,2569668.83378
2014+AC0-01+AC0-12,0.312087545,2515961.3856
2014+AC0-01+AC0-13,0.3169883181,2555470.03001
2014+AC0-01+AC0-14,0.3263426497,2630882.00197
2014+AC0-01+AC0-15,0.3214333823,2591304.87827
2014+AC0-01+AC0-16,0.2581476691,2081113.38491
2014+AC0-01+AC0-17,0.241647055,1948090.10819
2014+AC0-01+AC0-18,0.2532057551,2041273.074
2014+AC0-01+AC0-19,0.3209680704,2587553.66541
2014+AC0-01+AC0-20,0.3211125697,2588718.57778
2014+AC0-01+AC0-21,0.3077331716,2480857.66035
2014+AC0-01+AC0-22,0.3084909161,2486966.38229
2014+AC0-01+AC0-23,0.2927807261,2360315.28072
2014+AC0-01+AC0-24,0.2812265495,2267168.78135
2014+AC0-01+AC0-25,0.2768384845,2231793.44406
2014+AC0-01+AC0-26,0.2668778405,2151493.55416
2014+AC0-01+AC0-27,0.2378961015,1917850.98311
2014+AC0-01+AC0-28,0.2345655234,1891000.80666
2014+AC0-01+AC0-29,0.2351839497,1895986.38399
2014+AC0-01+AC0-30,0.2537302523,2045501.42194
2014+AC0-01+AC0-31,0.2673216478,2155071.40263
2014+AC0-02+AC0-01,0.2469624674,1990941.45737
2014+AC0-02+AC0-02,0.2301477579,1855386.03182
2014+AC0-02+AC0-03,0.2641929729,2129848.91171
2014+AC0-02+AC0-04,0.2636098462,2125147.90989
2014+AC0-02+AC0-05,0.2837368992,2287406.50924
2014+AC0-02+AC0-06,0.3536034067,2850650.50275
2014+AC0-02+AC0-07,0.3317348413,2674352.32324
2014+AC0-02+AC0-08,0.3322286821,2678333.52776
2014+AC0-02+AC0-09,0.3583100121,2888593.82212
2014+AC0-02+AC0-10,0.3259330571,2627579.98168
2014+AC0-02+AC0-11,0.3514601466,2833372.14685
2014+AC0-02+AC0-12,0.400749165,3230726.25146
2014+AC0-02+AC0-13,0.4015744593,3237379.54068
2014+AC0-02+AC0-14,0.3998640375,3223590.60454
2014+AC0-02+AC0-15,0.3823744985,3082594.89509
2014+AC0-02+AC0-16,0.388106811,3128807.17497
2014+AC0-02+AC0-17,0.4265100515,3438403.22104
2014+AC0-02+AC0-18,0.3954958041,3188375.14384
2014+AC0-02+AC0-19,0.3712296618,2992748.37831
2014+AC0-02+AC0-20,0.3677838091,2964968.88986
2014+AC0-02+AC0-21,0.3535627753,2850322.94371
2014+AC0-02+AC0-22,0.277707708,2238800.87781
2014+AC0-02+AC0-23,0.2821819331,2274870.81354
2014+AC0-02+AC0-24,0.2721209204,2193761.77893
2014+AC0-02+AC0-25,0.2645648235,2132846.66572
2014+AC0-02+AC0-26,0.2680465931,2160915.70606
2014+AC0-02+AC0-27,0.2658425239,2143147.12455
2014+AC0-02+AC0-28,0.2638176339,2126823.03498
2014+AC0-03+AC0-01,0.2640465707,2128668.65841
2014+AC0-03+AC0-02,0.278138459,2242273.47089
2014+AC0-03+AC0-03,0.2616313334,2109197.6994
2014+AC0-03+AC0-04,0.2650201848,2136517.65969
2014+AC0-03+AC0-05,0.2482866446,2001616.59845
2014+AC0-03+AC0-06,0.2136169459,1722119.3087
2014+AC0-03+AC0-07,0.2225497346,1794132.92033
2014+AC0-03+AC0-08,0.2280606085,1838560.02506
2014+AC0-03+AC0-09,0.219036409,1765809.48518
2014+AC0-03+AC0-10,0.2318296338,1868944.83939
2014+AC0-03+AC0-11,0.2285949024,1842867.35111
2014+AC0-03+AC0-12,0.2185939603,1762242.58842
2014+AC0-03+AC0-13,0.2066810976,1666204.46445
2014+AC0-03+AC0-14,0.2174405954,1752944.48729
2014+AC0-03+AC0-15,0.2072085622,1670456.73441
2014+AC0-03+AC0-16,0.1908122663,1538274.44089
2014+AC0-03+AC0-17,0.1786884012,1440535.27476
2014+AC0-03+AC0-18,0.1737895215,1401041.89486
2014+AC0-03+AC0-19,0.1660836588,1338919.41204
2014+AC0-03+AC0-20,0.2351191905,1895464.31368
2014+AC0-03+AC0-21,0.2461120933,1984085.98245
2014+AC0-03+AC0-22,0.2336413154,1883550.10323
2014+AC0-03+AC0-23,0.2308741393,1861241.91317
2014+AC0-03+AC0-24,0.2240381507,1806132.10981
2014+AC0-03+AC0-25,0.2086477678,1682059.20178
2014+AC0-03+AC0-26,0.2017403672,1626373.69485
2014+AC0-03+AC0-27,0.202395461,1631654.87554
2014+AC0-03+AC0-28,0.1962444308,1582067.01227
2014+AC0-03+AC0-29,0.1939972113,1563950.5658
2014+AC0-03+AC0-30,0.1917111482,1545520.97259
2014+AC0-03+AC0-31,0.1872779698,1509781.94397
2014+AC0-04+AC0-01,0.1991102276,1605170.25495
2014+AC0-04+AC0-02,0.2119121711,1708375.89657
2014+AC0-04+AC0-03,0.20566999,1658053.20105
2014+AC0-04+AC0-04,0.200450114,1615972.03898
2014+AC0-04+AC0-05,0.1877219525,1513361.20675
2014+AC0-04+AC0-06,0.1802979239,1453510.79095
2014+AC0-04+AC0-07,0.1641008508,1322934.57587
2014+AC0-04+AC0-08,0.1599235244,1289258.15332
2014+AC0-04+AC0-09,0.1575489531,1270115.03203
2014+AC0-04+AC0-10,0.1522591579,1227470.20223
2014+AC0-04+AC0-11,0.1551516479,1250788.63668
2014+AC0-04+AC0-12,0.1580497573,1274152.37401
2014+AC0-04+AC0-13,0.1573261576,1268318.91813
2014+AC0-04+AC0-14,0.169159244,1363713.90919
2014+AC0-04+AC0-15,0.165240012,1332118.17092
2014+AC0-04+AC0-16,0.1388717974,1119545.0939
2014+AC0-04+AC0-17,0.1247642901,1005814.36585
2014+AC0-04+AC0-18,0.1626132188,1310941.70793
2014+AC0-04+AC0-19,0.1676659544,1351675.43098
2014+AC0-04+AC0-20,0.1802301432,1452964.36227
2014+AC0-04+AC0-21,0.1588550145,1280644.1291
2014+AC0-04+AC0-22,0.1286270878,1036955.14702
2014+AC0-04+AC0-23,0.1346558501,1085557.32095
2014+AC0-04+AC0-24,0.1333773234,1075250.20092
2014+AC0-04+AC0-25,0.1418715871,1143728.54857
2014+AC0-04+AC0-26,0.141153743,1137941.49236
2014+AC0-04+AC0-27,0.1389016674,1119785.89695
2014+AC0-04+AC0-28,0.1238791559,998678.664553
2014+AC0-04+AC0-29,0.1278764733,1030903.90524
2014+AC0-04+AC0-30,0.1249476015,1007292.17084
2014+AC0-05+AC0-01,0.1234468319,995193.390751
2014+AC0-05+AC0-02,0.1170783646,943852.611643
2014+AC0-05+AC0-03,0.1163187203,937728.574608
2014+AC0-05+AC0-04,0.1195737622,963969.79986
2014+AC0-05+AC0-05,0.118184491,952769.889677
2014+AC0-05+AC0-06,0.113321552,913566.252659
2014+AC0-05+AC0-07,0.118278379,953526.787655
2014+AC0-05+AC0-08,0.109972746,886569.127211
2014+AC0-05+AC0-09,0.1093906867,881876.730161
2014+AC0-05+AC0-10,0.1225041706,987593.922589
2014+AC0-05+AC0-11,0.1156290599,932168.727837
2014+AC0-05+AC0-12,0.1014113163,817549.305751
2014+AC0-05+AC0-13,0.1115093272,898956.609332
2014+AC0-05+AC0-14,0.1036291806,835429.100102
2014+AC0-05+AC0-15,0.1207348259,973329.966846
2014+AC0-05+AC0-16,0.1147021814,924696.495681
2014+AC0-05+AC0-17,0.0837075127,674826.255991
2014+AC0-05+AC0-18,0.0892141817,719219.462221
2014+AC0-05+AC0-19,0.0781627292,630125.782273
2014+AC0-05+AC0-20,0.0723114624,582954.52643
2014+AC0-05+AC0-21,0.0747204088,602374.770699
2014+AC0-05+AC0-22,0.0809484123,652583.170372
2014+AC0-05+AC0-23,0.0905927677,730333.231985
2014+AC0-05+AC0-24,0.0877731071,707601.926646
2014+AC0-05+AC0-25,0.0999514836,805780.548184
2014+AC0-05+AC0-26,0.0807614718,651076.108885
2014+AC0-05+AC0-27,0.0850883582,685958.241193
2014+AC0-05+AC0-28,0.0804766583,648780.022989
2014+AC0-05+AC0-29,0.0763742751,615707.7716
2014+AC0-05+AC0-30,0.0868161748,699887.409193
2014+AC0-05+AC0-31,0.073045197,588869.68693
2014+AC0-06+AC0-01,0.0670972203,540918.784136
2014+AC0-06+AC0-02,0.0600487277,484095.833629
2014+AC0-06+AC0-03,0.0589802088,475481.736898
2014+AC0-06+AC0-04,0.0537195871,433072.094473
2014+AC0-06+AC0-05,0.0561286234,452493.062986
2014+AC0-06+AC0-06,0.0573323615,462197.258028
2014+AC0-06+AC0-07,0.0498054685,401517.579456
2014+AC0-06+AC0-08,0.0483509115,389791.352656
2014+AC0-06+AC0-09,0.0501010765,403900.687207
2014+AC0-06+AC0-10,0.0586533923,472847.034205
2014+AC0-06+AC0-11,0.0565933115,456239.246686
2014+AC0-06+AC0-12,0.0620177161,499969.259989
2014+AC0-06+AC0-13,0.0548259293,441991.111894
2014+AC0-06+AC0-14,0.0423627423,341516.42889
2014+AC0-06+AC0-15,0.0473634189,381830.466618
2014+AC0-06+AC0-16,0.0551563866,444655.165173
2014+AC0-06+AC0-17,0.0491769718,396450.817004
2014+AC0-06+AC0-18,0.0439811642,354563.68789
2014+AC0-06+AC0-19,0.0417059245,336221.349664
2014+AC0-06+AC0-20,0.0426683939,343980.505207
2014+AC0-06+AC0-21,0.0444845894,358622.159248
2014+AC0-06+AC0-22,0.0414630389,334263.27473
2014+AC0-06+AC0-23,0.0497999182,401472.834016
2014+AC0-06+AC0-24,0.0508757682,410146.031807
2014+AC0-06+AC0-25,0.0453262914,365407.722264
2014+AC0-06+AC0-26,0.0395746624,319039.71847
2014+AC0-06+AC0-27,0.0384312892,309822.167635
2014+AC0-06+AC0-28,0.0364335799,293717.200789
2014+AC0-06+AC0-29,0.0356328825,287262.205562
2014+AC0-06+AC0-30,0.0347314616,279995.205412
2014+AC0-07+AC0-01,0.0340402455,274422.817108
2014+AC0-07+AC0-02,0.0337330291,271946.125165
2014+AC0-07+AC0-03,0.0318456955,256730.976411
2014+AC0-07+AC0-04,0.0317694255,256116.108979
2014+AC0-07+AC0-05,0.030596925,246663.742121
2014+AC0-07+AC0-06,0.0306442647,247045.381708
2014+AC0-07+AC0-07,0.0304784407,245708.555431
2014+AC0-07+AC0-08,0.0267643198,215766.365239
2014+AC0-07+AC0-09,0.0263320062,212281.174996
2014+AC0-07+AC0-10,0.0230576601,185884.324518
2014+AC0-07+AC0-11,0.0210195008,169453.261505
2014+AC0-07+AC0-12,0.0193186132,155741.187215
2014+AC0-07+AC0-13,0.0180144193,145227.145776
2014+AC0-07+AC0-14,0.0168445818,135796.24696
2014+AC0-07+AC0-15,0.016762857,135137.404928
2014+AC0-07+AC0-16,0.0169169169,136379.392365
2014+AC0-07+AC0-17,0.0154431743,124498.496945
2014+AC0-07+AC0-18,0.0172624738,139165.173695
2014+AC0-07+AC0-19,0.0131322284,105868.305142
2014+AC0-07+AC0-20,0.0133993722,108021.942933
2014+AC0-07+AC0-21,0.0123892688,99878.7759299
2014+AC0-07+AC0-22,0.0126755756,102186.89959
2014+AC0-07+AC0-23,0.0129938302,104752.578295
2014+AC0-07+AC0-24,0.0121286442,97777.6937982
2014+AC0-07+AC0-25,0.012041427,97074.5734777
2014+AC0-07+AC0-26,0.0123856997,99850.0025894
2014+AC0-07+AC0-27,0.0110837867,89354.3484411
2014+AC0-07+AC0-28,0.0104867877,84541.512214
2014+AC0-07+AC0-29,0.0108569266,87525.4666808
2014+AC0-07+AC0-30,0.011162779,89991.1626695
2014+AC0-07+AC0-31,0.0115921891,93452.9446015
2014+AC0-08+AC0-01,0.0120949059,97505.7053594
2014+AC0-08+AC0-02,0.0122547064,98793.9715192
2014+AC0-08+AC0-03,0.012136007,97837.0511468
2014+AC0-08+AC0-04,0.0111829789,90154.0084053
2014+AC0-08+AC0-05,0.0113758199,91708.6374713
2014+AC0-08+AC0-06,0.0131277035,105831.827217
2014+AC0-08+AC0-07,0.0124464837,100340.026366
2014+AC0-08+AC0-08,0.0126366211,101872.859845
2014+AC0-08+AC0-09,0.0110049915,88719.1239886
2014+AC0-08+AC0-10,0.0102172139,82368.2839415
2014+AC0-08+AC0-11,0.0090405578,72882.41584
2014+AC0-08+AC0-12,0.0085920144,69266.386218
2014+AC0-08+AC0-13,0.0101603146,81909.5779883
2014+AC0-08+AC0-14,0.0101892075,82142.5046277
2014+AC0-08+AC0-15,0.0118360716,95419.0567379
2014+AC0-08+AC0-16,0.0140773243,113487.401176
2014+AC0-08+AC0-17,0.0156104536,125847.055387
2014+AC0-08+AC0-18,0.0193286055,155821.742327
2014+AC0-08+AC0-19,0.0196824263,158674.145595
2014+AC0-08+AC0-20,0.0202842453,163525.839948
2014+AC0-08+AC0-21,0.0185966741,149921.118474
2014+AC0-08+AC0-22,0.0232407696,187360.50145
2014+AC0-08+AC0-23,0.0184537702,148769.068353
2014+AC0-08+AC0-24,0.0267247714,215447.537259
2014+AC0-08+AC0-25,0.0220920761,178100.05943
2014+AC0-08+AC0-26,0.0188767944,152179.369735
2014+AC0-08+AC0-27,0.0167510631,135042.325843
2014+AC0-08+AC0-28,0.0224050743,180623.362306
2014+AC0-08+AC0-29,0.0319540522,257604.517768
2014+AC0-08+AC0-30,0.0372363322,300188.762464
2014+AC0-08+AC0-31,0.0389050689,313641.645038
2014+AC0-09+AC0-01,0.0389050689,313641.645038
2014+AC0-09+AC0-02,0.0361476228,291411.895683
2014+AC0-09+AC0-03,0.0373649303,301225.4844
2014+AC0-09+AC0-04,0.0191339483,154252.471074
2014+AC0-09+AC0-05,0.0222883678,179682.507704
2014+AC0-09+AC0-06,0.0233567082,188295.165598
2014+AC0-09+AC0-07,0.0296799148,239271.065602
2014+AC0-09+AC0-08,0.0221472855,178545.141945
2014+AC0-09+AC0-09,0.023907011,192731.550396
2014+AC0-09+AC0-10,0.0216770374,174754.135036
2014+AC0-09+AC0-11,0.0200598142,161716.540215
2014+AC0-09+AC0-12,0.0257940106,207944.006995
2014+AC0-09+AC0-13,0.0274368104,221187.793352
2014+AC0-09+AC0-14,0.0333225329,268636.821003
2014+AC0-09+AC0-15,0.0308981475,249092.113042
2014+AC0-09+AC0-16,0.0633512689,510719.984934
2014+AC0-09+AC0-17,0.0397623676,320552.944151
2014+AC0-09+AC0-18,0.0331346016,267121.77274
2014+AC0-09+AC0-19,0.0244253803,196910.497142
2014+AC0-09+AC0-20,0.0415322361,334821.122603
2014+AC0-09+AC0-21,0.0380082818,306412.001309
2014+AC0-09+AC0-22,0.0442883275,357039.951522
2014+AC0-09+AC0-23,0.058389676,470721.028116
2014+AC0-09+AC0-24,0.0617466548,497784.040847
2014+AC0-09+AC0-25,0.05049209,407052.927166
2014+AC0-09+AC0-26,0.0567588208,457573.53541
2014+AC0-09+AC0-27,0.0911082638,734489.015671
2014+AC0-09+AC0-28,0.0736182415,593489.409496
2014+AC0-09+AC0-29,0.0570634865,460029.66435
2014+AC0-09+AC0-30,0.0639028086,515166.341449
2014+AC0-10+AC0-01,0.0558313421,450096.465534
2014+AC0-10+AC0-02,0.051811715,417691.36999
2014+AC0-10+AC0-03,0.063848176,514725.908957
2014+AC0-10+AC0-04,0.0623406572,502572.719747
2014+AC0-10+AC0-05,0.0610304011,492009.80583
2014+AC0-10+AC0-06,0.0456309445,367863.748672
2014+AC0-10+AC0-07,0.0491345892,396109.140313
2014+AC0-10+AC0-08,0.0513067266,413620.296586
2014+AC0-10+AC0-09,0.0576943732,465115.694315
2014+AC0-10+AC0-10,0.0672016811,541760.917161
2014+AC0-10+AC0-11,0.1266568511,1021071.65667
2014+AC0-10+AC0-12,0.1675746824,1350939.62194
2014+AC0-10+AC0-13,0.1174601488,946930.447538
2014+AC0-10+AC0-14,0.1046798691,843899.452818
2014+AC0-10+AC0-15,0.1549676973,1249305.67957
2014+AC0-10+AC0-16,0.1353436476,1091102.14957
2014+AC0-10+AC0-17,0.1309699745,1055842.83588
2014+AC0-10+AC0-18,0.142492226,1148731.96332
2014+AC0-10+AC0-19,0.1418449164,1143513.5371
2014+AC0-10+AC0-23,0.1311673168,1057433.75352
2014+AC0-10+AC0-24,0.1272808033,1026101.78228
2014+AC0-10+AC0-25,0.1301340575,1049103.90977
2014+AC0-10+AC0-26,0.1415969162,1141514.22983
2014+AC0-10+AC0-27,0.1663260314,1340873.35141
2014+AC0-10+AC0-28,0.1634417174,1317620.829
2014+AC0-10+AC0-29,0.1536225061,1238461.12869
2014+AC0-10+AC0-30,0.1468589686,1183935.40512
2014+AC0-10+AC0-31,0.1296359567,1045088.36196
2014+AC0-11+AC0-01,0.154344585,1244282.32477
2014+AC0-11+AC0-02,0.1505950063,1214054.28319
2014+AC0-11+AC0-03,0.1367576592,1102501.5105
2014+AC0-11+AC0-04,0.135141228,1089470.29996
2014+AC0-11+AC0-05,0.1344063009,1083545.52551
2014+AC0-11+AC0-06,0.1697147192,1368191.99221
2014+AC0-11+AC0-07,0.1795230988,1447264.37032
2014+AC0-11+AC0-08,0.1741984027,1404338.1786
2014+AC0-11+AC0-09,0.157385133,1268794.36146
2014+AC0-11+AC0-10,0.1661927661,1339799.00421
2014+AC0-11+AC0-11,0.1739902371,1402660.0068
2014+AC0-11+AC0-12,0.1633806128,1317128.22109
2014+AC0-11+AC0-13,0.158187646,1275263.99359
2014+AC0-11+AC0-14,0.1561946062,1259196.67116
2014+AC0-11+AC0-15,0.1621024143,1306823.74674
2014+AC0-11+AC0-16,0.1609978344,1297918.93666
2014+AC0-11+AC0-17,0.1415820647,1141394.50099
2014+AC0-11+AC0-18,0.1338291763,1078892.91089
2014+AC0-11+AC0-19,0.1329742971,1072001.11668
2014+AC0-11+AC0-20,0.132237794,1066063.637
2014+AC0-11+AC0-21,0.1318784196,1063166.46298
2014+AC0-11+AC0-22,0.136521802,1100600.09654
2014+AC0-11+AC0-23,0.1339144911,1079580.69425
2014+AC0-11+AC0-24,0.1441013038,1161703.89254
2014+AC0-11+AC0-25,0.1842456161,1485335.96749
2014+AC0-11+AC0-26,0.1954390275,1575574.07966
2014+AC0-11+AC0-27,0.2415927558,1947652.36357
2014+AC0-11+AC0-28,0.2214197326,1785023.16472
2014+AC0-11+AC0-29,0.2221967825,1791287.52096
2014+AC0-11+AC0-30,0.2215428536,1786015.73123
2014+AC0-12+AC0-01,0.2126374385,1714222.7969
2014+AC0-12+AC0-03,0.205667727,1658034.95769
2014+AC0-12+AC0-04,0.1955895459,1576787.51635
2014+AC0-12+AC0-05,0.1980860312,1596913.47347
2014+AC0-12+AC0-06,0.1891566172,1524927.06719
2014+AC0-12+AC0-07,0.1871347411,1508627.27472
2014+AC0-12+AC0-08,0.1902800428,1533983.80621
2014+AC0-12+AC0-09,0.2035472641,1640940.38644
2014+AC0-12+AC0-10,0.2187066393,1763150.9749
2014+AC0-12+AC0-11,0.2171360519,1750489.34424
2014+AC0-12+AC0-12,0.2428573727,1957847.34694
2014+AC0-12+AC0-13,0.2522383048,2033473.76371
2014+AC0-12+AC0-14,0.2441670402,1968405.51502
2014+AC0-12+AC0-15,0.2767881207,2231387.42535
2014+AC0-12+AC0-16,0.2654340231,2139853.90722
2014+AC0-12+AC0-17,0.3059723747,2466662.61473
2014+AC0-12+AC0-18,0.3250120896,2620155.40294
2014+AC0-12+AC0-19,0.3204045848,2583011.00402
2014+AC0-12+AC0-20,0.3174547439,2559230.2226
2014+AC0-12+AC0-21,0.3055294172,2463091.61705
2014+AC0-12+AC0-22,0.2993386696,2413183.56338
2014+AC0-12+AC0-23,0.2981332321,2403465.66722
2014+AC0-12+AC0-24,0.2960739165,2386864.04819
2014+AC0-12+AC0-25,0.2872592244,2315802.49768
2014+AC0-12+AC0-26,0.2755874848,2221708.23919
2014+AC0-12+AC0-27,0.2640244776,2128490.55056
2014+AC0-12+AC0-28,0.2902115629,2339603.41435
2014+AC0-12+AC0-29,0.2796844196,2254736.56666
2014+AC0-12+AC0-30,0.2423664035,1953889.29222
2014+AC0-12+AC0-31,0.2275472921,1834421.81385
2015+AC0-01+AC0-01,0.221611999,1786573.16169
2015+AC0-01+AC0-02,0.2231423565,1798910.47079
2015+AC0-01+AC0-03,0.2142235822,1727009.83848
2015+AC0-01+AC0-04,0.2899994907,2337893.74814
2015+AC0-01+AC0-05,0.322403284,2599123.95107
2015+AC0-01+AC0-06,0.3727697991,3005164.52882
2015+AC0-01+AC0-07,0.389379331,3139065.87071
2015+AC0-01+AC0-08,0.359383119,2897244.90581
2015+AC0-01+AC0-09,0.3405669396,2745554.19746
2015+AC0-01+AC0-10,0.3457316126,2787190.32851
2015+AC0-01+AC0-11,0.3403813643,2744058.14183
2015+AC0-01+AC0-12,0.3395124268,2737053.01423
2015+AC0-01+AC0-13,0.3285325214,2648536.12704
2015+AC0-01+AC0-14,0.3245739053,2616622.88491
2015+AC0-01+AC0-15,0.3350502913,2701080.54173
2015+AC0-01+AC0-16,0.351891591,2836850.32957
2015+AC0-01+AC0-17,0.3513429466,2832427.31363
2015+AC0-01+AC0-18,0.3879080485,3127204.80801
2015+AC0-01+AC0-19,0.392623472,3165219.21628
2015+AC0-01+AC0-20,0.3465456617,2793752.96146
2015+AC0-01+AC0-21,0.3430632897,2765679.06467
2015+AC0-01+AC0-22,0.338819216,2731464.54519
2015+AC0-01+AC0-23,0.3316159851,2673394.1379
2015+AC0-01+AC0-24,0.3496188894,2818528.45275
2015+AC0-01+AC0-25,0.3496261613,2818587.07671
2015+AC0-01+AC0-26,0.3315232886,2672646.84492
2015+AC0-01+AC0-27,0.3165558105,2551983.27633
2015+AC0-01+AC0-28,0.3158953838,2546659.10284
2015+AC0-01+AC0-29,0.3728828183,3006075.65774
2015+AC0-01+AC0-30,0.3372246329,2718609.46779
2015+AC0-01+AC0-31,0.3589660668,2893882.74921
2015+AC0-02+AC0-01,0.3654844295,2946431.94276
2015+AC0-02+AC0-02,0.3632536808,2928448.27875
2015+AC0-02+AC0-03,0.3282502743,2646260.73066
2015+AC0-02+AC0-04,0.2878396743,2320481.92049
2015+AC0-02+AC0-05,0.3036670316,2448077.59145
2015+AC0-02+AC0-06,0.303092944,2443449.4602
2015+AC0-02+AC0-07,0.2905618909,2342427.65915
2015+AC0-02+AC0-08,0.2824030364,2276653.28526
2015+AC0-02+AC0-09,0.251208711,2025173.47032
2015+AC0-02+AC0-10,0.2455055897,1979196.52188
2015+AC0-02+AC0-11,0.2231287051,1798800.41651
2015+AC0-02+AC0-12,0.201328388,1623052.43525
2015+AC0-02+AC0-13,0.2037826929,1642838.34618
2015+AC0-02+AC0-14,0.1944192226,1567352.70079
2015+AC0-02+AC0-15,0.2126818121,1714580.52474
2015+AC0-02+AC0-16,0.2075776696,1673432.3738
2015+AC0-02+AC0-17,0.2084844815,1680742.83455
2015+AC0-02+AC0-18,0.2135994234,1721978.04697
2015+AC0-02+AC0-19,0.2274628802,1833741.3088
2015+AC0-02+AC0-20,0.206308751,1663202.71123
2015+AC0-02+AC0-21,0.2227196155,1795502.45261
2015+AC0-02+AC0-22,0.2342339738,1888327.94752
2015+AC0-02+AC0-23,0.224031959,1806082.19381
2015+AC0-02+AC0-24,0.2117709757,1707237.6196
2015+AC0-02+AC0-25,0.2211462517,1782818.43894
2015+AC0-02+AC0-26,0.2154783941,1737125.77688
2015+AC0-02+AC0-27,0.2213075799,1784119.02163
2015+AC0-02+AC0-28,0.2219049327,1788934.71042
2015+AC0-03+AC0-01,0.2836650181,2286827.02476
2015+AC0-03+AC0-02,0.2521889275,2033075.69791
2015+AC0-03+AC0-03,0.2477421048,1997226.6729
2015+AC0-03+AC0-04,0.2643546324,2131152.16527
2015+AC0-03+AC0-05,0.28494103,2297113.8708
2015+AC0-03+AC0-06,0.2900533319,2338327.8007
